"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"112117","1.0","1325","[""SPAN""]","","","","","[""Kris A. Cropsey""]","100","[""TOH 308""]","""Beginning Spanish II""","112","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","","""Research""","2017"
"112118","1.0","1325","[""SPAN""]","","","","","[""Carla Manzoni""]","100","[""TOH 112""]","""Beginning Spanish II""","112","false","""D""","1","""O""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"112119","1.0","1325","[""SPAN""]","","","","","[""Staff""]","100","[""OM 020""]","""Beginning Spanish II""","112","false","""B""","1","""O""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"112120","1.0","1325","[""SPAN""]","","","","","[""Carla Manzoni""]","100","[""TOH 112""]","""Beginning Spanish II""","112","false","""C""","1","""O""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"112121","1.0","1385","[""THEAT""]","","","","","[""Randy F. Reyes""]","200","[""TB Haugen"", ""TB Haugen""]","""Beginning Stage Direction""","232","false","","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Stage Direction""","""Research""","2017"
"112122","0.25","1004","[""ESAC""]","[""SPM""]","","","","[""Robert Hauck""]","100","[""SAC Pool""]","""Beginning Swimming""","121","false","""A""","1","""O""","20171","[""MW 1045-1140""]","","""Research""","2017"
"112123","0.25","1004","[""ESAC""]","[""SPM""]","","","","[""Robert Hauck""]","100","[""SAC Pool""]","""Beginning Swimming""","121","false","""B""","1","""O""","20171","[""TTh 0800-0855""]","","""Research""","2017"
"112124","1.0","26896","[""ECON""]","[""WRI""]","","","","[""Ashley Hodgson""]","300","[""OM 020""]","""Behavioral Economics""","372","false","""A""","1","""C""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"112125","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""OM 210""]","""Bible/Culture/Commun""","121","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","""Bible in Culture and Community""","""Research""","2017"
"112126","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Gregory A. Walter""]","100","[""OM 210""]","""Bible/Culture/Commun""","121","false","""B""","1","""O""","20171","[""MWF 0905-1000""]","""Bible in Culture and Community""","""Research""","2017"
"112127","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""OM 240""]","""Bible/Culture/Commun""","121","false","""C""","1","""O""","20171","[""MWF 0905-1000""]","""Bible in Culture and Community""","""Research""","2017"
"112128","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Gregory A. Walter""]","100","[""OM 210""]","""Bible/Culture/Commun""","121","false","""D""","1","""O""","20171","[""MWF 1045-1140""]","""Bible in Culture and Community""","""Research""","2017"
"112130","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""James Hanson""]","100","[""OM 240""]","""Bible/Culture/Commun""","121","false","""E""","1","""O""","20171","[""MWF 1045-1140""]","""Bible in Culture and Community""","""Research""","2017"
"112131","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Barbara Reed""]","100","[""OM 310""]","""Bible/Culture/Commun""","121","false","""G""","1","""O""","20171","[""MWF 1150-1245PM""]","""Bible in Culture and Community""","""Research""","2017"
"112132","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""James Hanson""]","100","[""OM 305""]","""Bible/Culture/Commun""","121","false","""H""","1","""O""","20171","[""MWF 1150-1245PM""]","""Bible in Culture and Community""","""Research""","2017"
"112133","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Barbara Reed""]","100","[""OM 310""]","""Bible/Culture/Commun""","121","false","""I""","1","""O""","20171","[""MWF 1255-0150PM""]","""Bible in Culture and Community""","""Research""","2017"
"112134","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""OM 210"", ""OM 210""]","""Bible/Culture/Commun""","121","false","""Q""","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Bible in Culture and Community""","""Research""","2017"
"112135","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Anthony Bateza""]","100","[""OM 310"", ""OM 310""]","""Bible/Culture/Commun""","121","false","""K""","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Bible in Culture and Community""","""Research""","2017"
"112136","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Patricia Beckman""]","100","[""OM 305""]","""Bible/Culture/Commun""","121","false","""L""","1","""O""","20171","[""MWF 0200-0255PM""]","""Bible in Culture and Community""","""Research""","2017"
"112137","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Douglas Schuurman""]","100","[""OM 305"", ""OM 305""]","""Bible/Culture/Commun""","121","false","""M""","1","""O""","20171","[""T 0800-0925"", ""Th 0800-0920""]","""Bible in Culture and Community""","""Research""","2017"
"112138","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""OM 020"", ""OM 020""]","""Bible/Culture/Commun""","121","false","""N""","1","""O""","20171","[""T 0800-0925"", ""Th 0800-0920""]","""Bible in Culture and Community""","""Research""","2017"
"112139","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Douglas Schuurman""]","100","[""OM 305"", ""OM 305""]","""Bible/Culture/Commun""","121","false","""O""","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Bible in Culture and Community""","""Research""","2017"
"112140","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Staff""]","100","[""OM 210"", ""OM 210""]","""Bible/Culture/Commun""","121","false","""P""","1","""O""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Bible in Culture and Community""","""Research""","2017"
"112141","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Patricia Beckman""]","100","[""OM 305""]","""Bible/Culture/Commun""","121","false","""J""","1","""O""","20171","[""MWF 1255-0150PM""]","""Bible in Culture and Community""","""Research""","2017"
"112142","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""Peder J. Jothen""]","100","[""OM 240""]","""Bible/Culture/Commun""","121","false","""R""","1","""O""","20171","[""MWF 0200-0255PM""]","""Bible in Culture and Community""","""Research""","2017"
"112143","1.0","1191","[""REL""]","[""BTS-B""]","","","","[""David Booth""]","100","[""OM 305""]","""Bible/Culture/Commun""","121","false","""F""","1","""C""","20171","[""MWF 1045-1140""]","""Bible in Culture and Community""","""Research""","2017"
"112147","1.0","214","[""CHEM""]","[""IST""]","","","","[""Laura Listenberger""]","300","[""RNS 290""]","""Biochemistry I""","379","false","""A""","1","""C""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"112148","1.0","214","[""CHEM""]","[""IST""]","","","","[""William C. Solomon""]","300","[""RNS 290""]","""Biochemistry I""","379","false","""B""","1","""C""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"112149","0.0","26650","[""BIO""]","","26649","""1""","","[""Eric Cole""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""A""","1","""C""","20171","[""M 0100-0400PM""]","","""Lab""","2017"
"112150","0.0","26650","[""BIO""]","","26649","""1""","","[""Eric Cole""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""B""","1","""C""","20171","[""T 0800-1100""]","","""Lab""","2017"
"112151","0.0","26650","[""BIO""]","","26649","""1""","","[""Eric Cole""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""C""","1","""O""","20171","[""T 1145-0245PM""]","","""Lab""","2017"
"112152","0.0","26650","[""BIO""]","","26649","""2""","","[""Beth Pettitt""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""D""","1","""C""","20171","[""T 0300-0600PM""]","","""Lab""","2017"
"112153","0.0","26650","[""BIO""]","","26649","""2""","","[""Beth Pettitt""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""E""","1","""C""","20171","[""W 0200-0500PM""]","","""Lab""","2017"
"112154","0.0","26650","[""BIO""]","","26649","""3""","","[""Norman Lee""]","100","[""RNS 255""]","""Biodiversity Found Lab""","150","false","""F""","1","""C""","20171","[""Th 0800-1100""]","","""Lab""","2017"
"112156","1.0","26649","[""BIO""]","[""IST"", ""SED""]","26649","""2""","","[""Beth Pettitt""]","100","[""RNS 150""]","""Biodiversity Foundations""","150","false","""B""","1","""C""","20171","[""MWF 1150-1245PM""]","""Evolutionary Foundations of Biodiversity""","""Research""","2017"
"112157","1.0","26649","[""BIO""]","[""IST"", ""SED""]","26649","""1""","","[""Eric Cole""]","100","[""RNS 410""]","""Biodiversity Foundations""","150","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","""Evolutionary Foundations of Biodiversity""","""Research""","2017"
"112158","1.0","26649","[""BIO""]","[""IST"", ""SED""]","26649","""3""","","[""Norman Lee""]","100","[""RNS 410""]","""Biodiversity Foundations""","150","false","""C""","1","""C""","20171","[""MWF 1045-1140""]","""Evolutionary Foundations of Biodiversity""","""Research""","2017"
"112163","1.0","977","[""PHIL""]","[""EIN"", ""WRI""]","","","","[""Jason Marsh""]","200","[""OM 140""]","""Biomedical Ethics""","250","false","""A""","1","""C""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"112164","1.0","977","[""PHIL""]","[""EIN"", ""WRI""]","","","","[""Jason Marsh""]","200","[""TBA""]","""Biomedical Ethics""","250","false","""B""","1","""C""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"112165","1.0","1165","[""PSYCH""]","[""IST""]","","","","[""Anna E. Johnson""]","200","[""RNS 190""]","""Biopsychology""","238","false","""A""","1","""C""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"112166","1.0","1165","[""PSYCH""]","[""IST""]","","","","[""Anna E. Johnson""]","200","[""RNS 190""]","""Biopsychology""","238","false","""B""","1","""C""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"112181","0.0","27992","[""MATH""]","","27943","","","[""Adam H. Berliner""]","100","[""RNS 206""]","""Calc I with Review Lab""","119","false","""A""","1","""O""","20171","[""Th 0930-1050""]","","""Lab""","2017"
"112182","0.0","27992","[""MATH""]","","27943","","","[""Adam H. Berliner""]","100","[""RNS 206""]","""Calc I with Review Lab""","119","false","""B""","1","""O""","20171","[""Th 1245-0205PM""]","","""Lab""","2017"
"112183","1.0","731","[""MATH""]","[""AQR""]","","","","[""Staff""]","100","[""TOH 186""]","""Calculus I""","120","false","""C""","1","""O""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"112184","1.0","731","[""MATH""]","[""AQR""]","","","","[""Staff""]","100","[""RNS 206""]","""Calculus I""","120","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","","""Research""","2017"
"112185","1.0","731","[""MATH""]","[""AQR""]","","","","[""Bruce Hanson""]","100","[""TOH 184"", ""TOH 184""]","""Calculus I""","120","false","""E""","1","""O""","20171","[""T 0800-0925"", ""Th 0800-0920""]","","""Research""","2017"
"112186","1.0","731","[""MATH""]","[""AQR""]","","","","[""Bruce E. Pell""]","100","[""RNS 206""]","""Calculus I""","120","false","""B""","1","""O""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"112187","1.0","731","[""MATH""]","[""AQR""]","","","","[""Staff""]","100","[""TOH 186""]","""Calculus I""","120","false","""D""","1","""C""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"112189","1.0","27943","[""MATH""]","[""AQR""]","27943","","","[""Adam H. Berliner""]","100","[""RNS 206""]","""Calculus I with Review""","119","false","""A""","1","""O""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"112190","1.0","27943","[""MATH""]","[""AQR""]","27943","","","[""Adam H. Berliner""]","100","[""RNS 206""]","""Calculus I with Review""","119","false","""B""","1","""O""","20171","[""MWF 1045-1140""]","","""Research""","2017"
"112191","1.0","733","[""MATH""]","[""AQR""]","","","","[""Bruce E. Pell""]","100","[""TOH 184""]","""Calculus II""","126","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","","""Research""","2017"
"112192","1.0","733","[""MATH""]","[""AQR""]","","","","[""Bruce E. Pell""]","100","[""TOH 184""]","""Calculus II""","126","false","""B""","1","""O""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"112193","1.0","733","[""MATH""]","[""AQR""]","","","","[""Staff""]","100","[""RNS 204""]","""Calculus II""","126","false","""C""","1","""C""","20171","[""MWF 0200-0255PM""]","","""Research""","2017"
"112194","1.0","733","[""MATH""]","[""AQR""]","","","","[""Matthew Richey""]","100","[""RNS 204""]","""Calculus II""","126","false","""D""","1","""O""","20171","[""MWF 1255-0150PM""]","","""Research""","2017"
"112197","1.0","26714","[""BIO""]","","26714","","","[""John Giannini""]","200","[""RNS 410""]","""Cell Biology""","227","false","","1","""C""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"112198","0.0","26715","[""BIO""]","","26714","","","[""John Giannini""]","200","[""RNS 398""]","""Cell Biology Lab""","227","false","""A""","1","""C""","20171","[""M 0100-0400PM""]","","""Lab""","2017"
"112199","0.0","26715","[""BIO""]","","26714","","","[""John Giannini""]","200","[""RNS 398""]","""Cell Biology Lab""","227","false","""B""","1","""C""","20171","[""T 0800-1100""]","","""Lab""","2017"
"112200","0.0","26715","[""BIO""]","","26714","","","[""John Giannini""]","200","[""RNS 398""]","""Cell Biology Lab""","227","false","""C""","1","""C""","20171","[""T 0120-0420PM""]","","""Lab""","2017"
"112201","0.0","26713","[""BIO""]","","26712","","","[""Sarah Amugongo""]","100","[""RNS 398""]","""Cells and Tissues Lab""","143","false","""A""","1","""C""","20171","[""W 0100-0400PM""]","","""Lab""","2017"
"112202","0.0","26713","[""BIO""]","","26712","","","[""Sarah Amugongo""]","100","[""RNS 398""]","""Cells and Tissues Lab""","143","false","""B""","1","""C""","20171","[""Th 0800-1100""]","","""Lab""","2017"
"112203","0.0","26713","[""BIO""]","","26712","","","[""Kevin B. Potts""]","100","[""RNS 398""]","""Cells and Tissues Lab""","143","false","""C""","1","""C""","20171","[""Th 0215-0515PM""]","","""Lab""","2017"
"112206","1.0","1496","[""ART""]","[""ALS-A""]","","","","[""Paul S. Briggs""]","200","[""CAD 115""]","""Ceramics""","207","false","""A""","1","""C""","20171","[""MWF 0800-1000""]","","""Research""","2017"
"112207","1.0","1496","[""ART""]","[""ALS-A""]","","","","[""Paul S. Briggs""]","200","[""CAD 115""]","""Ceramics""","207","false","""B""","1","""C""","20171","[""MWF 1255-0255PM""]","","""Research""","2017"
"112220","0.5","834","[""MUSIC""]","","","","","[""Therees Hibbard""]","200","[""CHM 140"", ""CHM 140""]","""Choral Conducting""","252","false","","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","","""Research""","2017"
"112221","1.0","369","[""DANCE""]","[""ALS-A""]","","","","[""Janice Roberts""]","200","[""CAD Studio 1"", ""CAD Studio 1""]","""Choreography & Improv""","231","false","","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Fundamentals of Choreography and Improvisation""","""Research""","2017"
"112227","1.0","19735","[""PSCI""]","[""EIN""]","","","","[""J. Patrick Dale""]","200","[""TBA""]","""Citizenship War Terror""","284","false","","1","""C""","20171","[""MWF 0200-0255PM""]","""Ethics of Citizenship in Times of War and Terrorism""","""Research""","2017"
"112229","1.0","621","[""HIST""]","[""HWC"", ""MCD""]","","","","[""Michael Fitzgerald""]","200","[""TBA""]","""Civil War/Reconstruct""","288","false","","1","""C""","20171","[""MWF 1255-0150PM""]","""America in the Civil War and Reconstruction Era""","""Research""","2017"
