"clbid","credits","crsid","departments","description","gereqs","groupid","grouptype","instructors","level","locations","name","notes","number","pn","prerequisites","section","semester","status","term","times","title","type","year"
"93508","1.0","27679","['PHIL']","This course analyzes issues concerning race and social justice from the perspective of normative ethical frameworks and various theories of value. Students investigate, interpret, and critique both intellectual foundations and reasons for endorsement of the various approaches to studying race and social justice. Students pay critical attention to how the black intellectual tradition understands the meanings and moral implications of such ideas. Prerequisite: BTS-T or permission of instructor. Offered occasionally during Interim. Counts toward Race and Ethnic Studies concentration.","['EIN']","","","['Charles H. III. Watson']","200","['HH 403']","Race and Social Justice","Prerequisite: Completion of BTS-T or permission of the instructor. Open to seniors and juniors during web registration.","255","False","Prerequisite: BTS-T or permission of instructor. Offered occasionally during Interim. Counts toward Race and Ethnic Studies concentration.","","2","C","20132","['M-F 0800-1000']","","Research","2013"
"93509","1.0","26656","['PHYS']","This course gives students the opportunity to work on real world physics and engineering problems. Companies, non-profits, and other organizations provide projects relevant and important to the organizations' goals. Students work in teams to approach these projects from an engineering design perspective that emphasizes hands-on work, prototyping, and organizational skills. Prerequisite: Physics 244 or permission of the instructor. Offered annually during Interim.","['ORC']","","","['Jason J. Engbrecht']","300","['RNS 297', 'RNS 297']","Engineering Design Pract","","360","False","Prerequisite: Physics 244 or permission of the instructor. Offered annually during Interim.","","2","C","20132","['M-F 0800-1000', 'M-F 0100-0330PM']","Engineering Design Practicum","Research","2013"
"93510","1.0","27680","['PSYCH']","Psychopaths, blazing a path of disregard and devastation through life, are a chilling example of the darker side of humanity. Students critically compare psychopathy as protrayed in the popular media to psychology's theoretical and empirical understanding. They explore questions such as: What are the hallmark characteristics of a psychopath? Where can psychopaths be found? What causes psychopathy? Students also examine the question of what the existence of psychopathy means for the rest of us. Prerequisite: Psychology 125. Offered during Interim.","","","","['Carlo O. Veltri']","200","['RNS 190']","Menacing Minds","Open to first-year students who meet the prerequisite.","221","False","Prerequisite: Psychology 125. Offered during Interim.","","2","C","20132","['M-F 1040-1240PM']","","Research","2013"
"93511","1.0","27681","['ENGL']","Students read texts set in nineteenth- and twentieth-century New York City and work together, on the development of a website that annotates the literature through digital maps, historic images, and research into relevant historical and cultural contexts. Prerequisite: FYW. Offered during Interim. Counts toward American Studies and English majors.","['ALS-L', 'WRI']","","","['Mary Titus']","200","['RML 421']","New York New York","Not open to first-year students. This course has class-year limits.","252","False","Prerequisite: FYW. Offered during Interim. Counts toward American Studies and English majors.","","2","C","20132","['M-F 0100-0300PM']","New York New York! Mapping Place and Material Culture in N.Y.C. Lit","Research","2013"
"93512","1.0","189","['CHEM']","This course, a continuation of Chemistry 121, examines atomic and molecular structure, including classical and quantum theories, bonding models, molecular orbitals and coordination chemistry. Chemistry 121 and 123 together are equivalent in content to Chemistry 125 and are designed to prepare students for Chemistry 126. Prerequisite: Chemistry 121. Offered during Interim.","","","","['Marc D. Scholten']","100","['RNS 390']","Atom/Molec Structure","","123","False","Prerequisite: Chemistry 121. Offered during Interim.","C","2","C","20132","['M-F 0100-0300PM']","Atomic and Molecular Structure","Research","2013"
"93535","1.0","26898","['NORW']","Nordic literature of today features writers with immigrant backgrounds, many from non-Western countries. These translingual and multicultural writers present narratives that negotiate identity and appropriate new homelands, and thus rewrite what is means to be Nordic. Students examine literature that represents the immigrant experience in present-day Scandinavia in relation to the experience of immigrants to the U.S. in the 19th century and within the international context of global migration in today's world. Counts toward Nordic studies concentration.","['ALS-L', 'MCG']","","","['Ingeborg Kongslien']","200","['TOH 112']","Rewriting Nordic Ident","Open to first-year students.","248","False","False","","2","O","20132","['M-F 1040-1240PM']","Rewriting Nordic Identities: Scandinavian Multicultural Literature","Research","2013"
"93615","1.0","592","['HIST']","This course provides a survey of the history of Germany with emphasis on the period from 1700 to the present. Through primary sources, literature, and historical accounts, students examine Germany's development from a collection of independent states to a great power, focusing on the social, cultural, and political impact of national unification, rapid industrialization, world wars, and European union. Offered alternate years. Counts toward women's and gender studies major and German studies and women's and gender studies concentrations.","['HWC']","","","['Edward N. Snyder']","200","['OM 030']","Modern Germany","Not open to first-year students during web registration. First-year students may add course after web registration on space-available basis with permission of History Department Chair.","224","False","False","","2","O","20132","['M-F 0100-0300PM']","","Research","2013"
"93635","1.0","345","['EDUC']","","","","","['Maria L. Kelly']","300","","IR/Teaching and Coaching","","398","False","False","A","2","C","20132","","Independent Research","Research","2013"
"93639","1.0","18331","['MUSIC']","An in-depth look at how musical conventions, styles, and forms of music convey drama, emotion, and meaning in dance, opera, musical theater, and film. How does music partner with movement, texts, and visual images to portray time, place, and plot while simultaneously revealing a character's mental state, conveying political messages, or predicting the future? Intended for non-music majors, the course covers basic listening skills and vocabulary for description and analysis. Offered during Interim.","['ALS-A']","","","['Robin Gehl']","200","['CHM 239', 'CHM 239']","Theatrical Music","Open to all students.","236","False","False","","2","O","20132","['M-F 0830-1000', 'MW 1040-1200PM']","","Research","2013"
"93640","1.0","937","['NORW']","","['WRI']","","","[""Margaret H. O'Leary""]","300","","IR/Bioteknologi i Norge","","398","False","False","A","2","O","20132","","Independent Research","Research","2013"
"93652","1.0","1139","['PSCI']","Internships are available in a wide variety of public and private institutions including the state legislature, lobbying agencies, law firms, media organizations, corporate public affairs, and executive agencies.","","","","['Kristina Thalhammer']","200","","Academic Internship","","294","True","False","A","2","O","20132","","Internship","Research","2013"
"93655","1.0","784","['MGMT']","","","","","['James Mader']","200","","Academic Internship","","294","True","False","A","2","O","20132","","Internship","Research","2013"
"93656","1.0","254","['ECON']","At one time, roughly one-third of the world's population lived in countries with centrally planned socialist economies. The world has witnessed a series of astonishing transitions as these planned economies moved to introduce market reforms. This course introduces and applies the basic tools of economic analysis to understand and explore the transitions taking place in these countries. The course focuses principally on China and Russia but will include examples drawn from Eastern Europe and Cuba. Offered many Interims.","['HBS', 'MCG']","","","['Alperen Evrin']","100","['TOH 214']","Transition Economies","","111","False","False","","2","O","20132","['M-F 0100-0300PM']","Gateways to Economics: Transition Economies","Research","2013"
"93658","1.0","153","['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","","","","['David Van Wylen']","200","","Academic Internship","","294","True","False","B","2","O","20132","","Internship","Research","2013"
"93665","1.0","222","['CHEM']","","","","","['Douglas J. Beussman']","300","","Academic Internship","","394","True","False","A","2","O","20132","","Internship","Research","2013"
"93666","1.0","1315","['SOAN']","","","","","['Thomas A. Williamson']","200","","Academic Internship","","294","True","False","A","2","O","20132","","Internship","Research","2013"
"93667","1.0","1276","['RUSSN']","","","","","['Marc Robinson']","200","","IS/Jazz in Russia","","298","False","False","A","2","O","20132","","Independent Study","Research","2013"
"93668","1.0","1315","['SOAN']","","","","","['Ryan R. Sheppard']","200","","Academic Internship","","294","True","False","B","2","O","20132","","Internship","Research","2013"
"93671","1.0","154","['BIO']","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Office of the Registrar and Academic Advising or its Web site.","","","","['Lisa M. Bowers']","200","","IS/Bact Stalk Biogenesis","","298","False","False","","2","O","20132","","Independent Study","Research","2013"
"93672","1.0","175","['BIO']","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the writing of a major research paper and a poster presentation. Independent research requires permission of a supervisor, a secondary faculty reader of the paper, and completion of an independent research form available at the Office of the Registrar and Academic Advising or its Web site.","","","","['James Demas']","300","","IR/Retinal Ecophysiology","","398","False","False","A","2","O","20132","","Independent Research","Research","2013"
"93673","1.0","175","['BIO']","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the writing of a major research paper and a poster presentation. Independent research requires permission of a supervisor, a secondary faculty reader of the paper, and completion of an independent research form available at the Office of the Registrar and Academic Advising or its Web site.","","","","['James Demas']","300","","IR/Neuronal Morphology","","398","False","False","B","2","O","20132","","Independent Research","Research","2013"
"93675","1.0","1367","['SWRK']","","","","","['Susan E. Smalling']","200","","IS/Env/Int'l Social Work","","298","False","False","A","2","O","20132","","Independent Study","Research","2013"
"93677","1.0","314","['EDUC']","","['WRI']","","","['Heather Campbell']","200","","IS/Elem Science Outreach","","298","False","False","B","2","O","20132","","Independent Study","Research","2013"
"93678","1.0","464","['ENVST']","","","","","['Paul T. Jackson']","200","","Academic Internship","","294","True","False","A","2","O","20132","","Internship","Research","2013"
"93699","1.0","1280","['RUSSN']","Independent Research is required for all students seeking credit for a senior project.","['WRI']","","","['Marc Robinson']","300","","IR/LGBT Life in Russia","","398","False","False","A","2","O","20132","","Independent Research","Research","2013"
"93715","1.0","1067","['ESTH']","","","","","['Cynthia Book']","300","","Academic Internship","","394","True","False","A","2","O","20132","","Internship","Research","2013"
"93717","1.0","784","['MGMT']","","","","","['Sian E. Muir']","200","","Academic Internship","","294","True","False","B","2","O","20132","","Internship","Research","2013"
"93725","1.0","1058","['ESTH']","","","","","['John A. Bazzachini']","200","","IS/Coach Women's Hockey","","298","False","False","B","2","O","20132","","Independent Study","Research","2013"
"93726","1.0","27772","['WRIT']","","['WRI']","","R","['Jennifer Kwon Dobbs']","200","","IS/Statehood  Non-Fiction","","298","False","False","A","2","O","20132","","Independent Study","Research","2013"
"93732","1.0","375","['DANCE']","","","","","['Heather J. Klopchin']","200","","IS/Dance Performance Lab","","298","False","False","A","2","O","20132","","Independent Study","Research","2013"
"93733","1.0","707","['ID']","","","","","['Theodore Johnson']","200","","Academic Internship","","294","True","False","A","2","O","20132","","","Research","2013"
"93737","1.0","314","['EDUC']","","","","","['Maria L. Kelly']","200","","IS/Elem Educ Practicum","","298","False","False","C","2","O","20132","","Independent Study","Research","2013"
"93740","1.0","625","['HIST']","","","","","['Eric J. Fure-Slocum']","200","","IS/Urban Development MSP","","298","False","False","A","2","O","20132","","Independent Study","Research","2013"
"93746","1.0","26171","['WMGST']","","['WRI']","","R","['Jeanne I. Willcoxon']","200","","IS/Gender and the Absurd","","298","False","False","A","2","O","20132","","Independent Study","Research","2013"
"93750","1.0","1178","['PSYCH']","","","","","['Carlo O. Veltri']","200","","Academic Internship","","294","True","False","A","2","O","20132","","","Research","2013"
"93751","1.0","69","['ART']","Independent Study in studio art prerequisites: four foundation courses and two upper-division courses in area of study.\nIndependent Study in art history prerequisites: two upper-division courses in area of study.","","","","['Peter B. Nelson']","200","","IS/Art and Film","","298","False","False","B","2","O","20132","","Independent Study","Research","2013"
"93752","1.0","709","['ID']","","","","","['Kevin M. Crisp']","300","","Academic Internship","","394","True","False","A","2","O","20132","","","Research","2013"
"96657","1.0","1366","['SWRK']","","","","","['Mary Carlsen']","200","","Academic Internship","","294","True","False","A","2","O","20132","","Internship","Research","2013"
"96658","1.0","153","['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","","","","['James Demas']","200","","Academic Internship","","294","True","False","A","2","O","20132","","Internship","Research","2013"
"96659","1.0","153","['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","","","","['Diane K. Angell']","200","","Academic Internship","","294","True","False","C","2","O","20132","","Internship","Research","2013"
"96661","1.0","153","['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","","","","['Lisa M. Bowers']","200","","Academic Internship","","294","True","False","D","2","O","20132","","Internship","Research","2013"
"96667","1.0","784","['MGMT']","","","","","['Richard Goedde']","200","","Academic Internship","","294","True","False","C","2","O","20132","","Internship","Research","2013"
"96668","1.0","708","['ID']","","['WRI']","","","['Beth Abdella']","200","","IS/Biomedical Lit","","298","False","False","A","2","O","20132","","Independent Study","Research","2013"
"96669","1.0","625","['HIST']","","","","","['Abdulai Iddrisu']","200","","IS/News/Media in S Africa","","298","False","False","B","2","O","20132","","Independent Study","Research","2013"
"96690","1.0","1178","['PSYCH']","","","","","['Grace E. Cho']","200","","Academic Internship","","294","True","False","B","2","O","20132","","","Research","2013"
"96693","1.0","1058","['ESTH']","","","","","['Cynthia Book']","200","","IS/Human Pathology","","298","False","False","C","2","O","20132","","Independent Study","Research","2013"
"96694","1.0","153","['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","","","","['Jean C. Porterfield']","200","","Academic Internship","","294","True","False","E","2","O","20132","","Internship","Research","2013"
"96695","1.0","175","['BIO']","Independent research is offered for students dedicated to an in-depth research experience. In conjunction with a faculty supervisor, a student conceives and performs a research project leading to the writing of a major research paper and a poster presentation. Independent research requires permission of a supervisor, a secondary faculty reader of the paper, and completion of an independent research form available at the Office of the Registrar and Academic Advising or its Web site.","","","","['Laura Listenberger']","300","","IR/Lipid Droplet Research","","398","False","False","C","2","O","20132","","Independent Research","Research","2013"
"96696","1.0","1400","['THEAT']","Prerequisite: at least five previous courses in department.","","","","['Brian Bjorklund']","300","","Academic Internship","","394","True","Prerequisite: at least five previous courses in department.","A","2","O","20132","","Internship","Research","2013"
"96697","1.0","223","['CHEM']","","","","","['Cassidy R. Terrell']","300","","IR/Enzymatic Rates","","398","False","False","A","2","O","20132","","Independent Research","Research","2013"
"96698","1.0","27810","['MSCS']","Independent Research","","","R","['Staff']","300","","IR/","","398","False","False","","2","O","20132","","","Research","2013"
"96699","1.0","27810","['MSCS']","Independent Research","","","R","['Richard Brown']","300","","IR/Web-App Server Devel","","398","False","False","A","2","O","20132","","","Research","2013"
"96700","1.0","434","['ENGL']","","","","","['Carlos Gallego']","200","","IS/Guatemalan Inequality","","298","False","False","C","2","O","20132","","Independent Study","Research","2013"
"96701","1.0","795","['MEDIA']","","","","","['Robert W. McClure']","200","","Academic Internship","","294","True","False","A","2","O","20132","","Internship","Research","2013"
"96703","1.0","1057","['ESTH']","","","","","['William Sean Goldsworthy']","200","","Academic Internship","","294","True","False","A","2","O","20132","","Internship","Research","2013"
"96704","1.0","223","['CHEM']","","","","","['Dipannita Kalyani']","300","","IR/Nickel Catalysis","","398","False","False","B","2","O","20132","","Independent Research","Research","2013"
"96705","1.0","1101","['PHYS']","","","","","['Amy Kolan']","300","","IR/Fluid Droplet Analysis","","398","False","False","A","2","O","20132","","Independent Research","Research","2013"
"96708","1.0","1366","['SWRK']","","","","","['Susan E. Smalling']","200","","Academic Internship","","294","True","False","B","2","O","20132","","Internship","Research","2013"
"96713","1.0","707","['ID']","","","","","['Daniel Hofrenning']","200","","Academic Internship","","294","True","False","B","2","O","20132","","","Research","2013"
"96717","1.0","1178","['PSYCH']","","","","","['Shelly D. Dickinson']","200","","Academic Internship","","294","True","False","C","2","O","20132","","","Research","2013"
"96718","1.0","707","['ID']","","","","","['Paul T. Jackson']","200","","Academic Internship","","294","True","False","C","2","O","20132","","","Research","2013"
"96719","1.0","434","['ENGL']","","","","","['Robert W. McClure']","200","","IS/Travel/Writing/Ireland","","298","False","False","D","2","O","20132","","Independent Study","Research","2013"
"96721","1.0","642","['HIST']","","","","","['Abdulai Iddrisu']","300","","IR/Invention of Africa","","398","False","False","B","2","O","20132","","Independent Research","Research","2013"
"96725","1.0","1141","['PSCI']","After completion of three courses in political science, students may approach a member of the department faculty and propose a course of study not currently offered to be conducted in tutorial fashion.","","","","['Katherine S. Tegtmeyer Pak']","200","","IS/Refugees in Lebanon","","298","False","False","A","2","O","20132","","Independent Study","Research","2013"
"96732","1.0","276","['ECON']","","","","","['Ashley Hodgson']","200","","Academic Internship","","294","True","False","A","2","O","20132","","","Research","2013"
"96733","1.0","153","['BIO']","Internships are designed to provide career-testing opportunities. Students interested in an internship should consult with the Piper Center for Vocation and Career, enlist a faculty supervisor, and complete an internship application. Internships do not count toward the biology major requirements.","","","","['Dipannita Kalyani']","200","","Academic Internship","","294","True","False","F","2","O","20132","","Internship","Research","2013"
"96738","1.0","223","['CHEM']","","['WRI']","","","['Laura Listenberger']","300","","IR/Lipid Biochemistry 2","","398","False","False","C","2","O","20132","","Independent Research","Research","2013"
"96747","1.0","223","['CHEM']","","","","","['Dipannita Kalyani']","300","","IR/Ni-Catal Arylation II","","398","False","False","D","2","O","20132","","Independent Research","Research","2013"
"96783","1.0","205","['CHEM']","","","","","['John Giannini']","200","","IS/Phytochemistry","","298","False","False","A","2","O","20132","","Independent Study","Research","2013"
"96789","1.0","707","['ID']","","","","","['Gary Miessler']","200","","Academic Internship","","294","True","False","D","2","O","20132","","","Research","2013"
"96790","1.0","784","['MGMT']","","","","","['Richard M. Hirsch']","200","","Academic Internship","","294","True","False","D","2","O","20132","","Internship","Research","2013"
"96803","1.0","795","['MEDIA']","","","","","['Sian E. Muir']","200","","Academic Internship","","294","True","False","B","2","O","20132","","Internship","Research","2013"
"96804","1.0","154","['BIO']","Independent study allows students to study in an area not covered in the regular biology course offerings. The student undertakes substantial independent study in a defined biological field, meets regularly with faculty supervisor, and prepares some form of presentation of the material learned. The student must obtain permission of supervisor and complete an independent study form available from the Office of the Registrar and Academic Advising or its Web site.","","","","['John Giannini']","200","","IS/Phytochemistry","","298","False","False","B","2","O","20132","","Independent Study","Research","2013"
"96805","1.0","1413","['STAT']","","","","","['Ashley Hodgson']","300","","Academic Internship","","394","True","False","A","2","O","20132","","Internship","Research","2013"
"96806","1.0","707","['ID']","","","","","['Mary Carlsen']","200","","Academic Internship","","294","True","False","E","2","O","20132","","","Research","2013"
"96822","1.0","784","['MGMT']","","","","","['Anthony Lott']","200","","Academic Internship","","294","True","False","E","2","O","20132","","Internship","Research","2013"
"97008","1.0","707","['ID']","","","","","['Cynthia Book']","200","","Academic Internship","","294","True","False","F","2","O","20132","","","Research","2013"

